State,Crop,Year,Season,Latitude,Longitude,Start_Date,End_Date,Image_Count,Satellite_Source,Cloud_Score_Threshold,Buffer_Degree,RGB_Image,NDVI_Image,BLUE_max,BLUE_mean,BLUE_min,BLUE_stdDev,EVI_max,EVI_mean,EVI_min,EVI_stdDev,GREEN_max,GREEN_mean,GREEN_min,GREEN_stdDev,NDVI_max,NDVI_mean,NDVI_min,NDVI_stdDev,NDWI_max,NDWI_mean,NDWI_min,NDWI_stdDev,NIR_max,NIR_mean,NIR_min,NIR_stdDev,RED_max,RED_mean,RED_min,RED_stdDev
Madhya Pradesh,Maize,1998,Kharif,23.8143419,77.5340719,1998-07-01,1998-10-28,14,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\madhya_pradesh_1998_maize_rgb.png,datasets\test_images\1998\ndvi\madhya_pradesh_1998_maize_ndvi.png,0.182717,0.051775,0.017333,0.007154,0.877735,0.361244,0.057823,0.134855,0.22108,0.078368,0.026737,0.008719,0.874891,0.539749,0.099805,0.133285,-0.11011,-0.52604,-0.814151,0.097854,0.57451,0.272178,0.08259,0.068829,0.217587,0.074988,0.018405,0.014275
Madhya Pradesh,Maize,2003,Kharif,23.8143419,77.5340719,2003-07-01,2003-10-28,9,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\madhya_pradesh_2003_maize_rgb.png,datasets\test_images\2003\ndvi\madhya_pradesh_2003_maize_ndvi.png,0.34362,0.051468,0.014802,0.013842,0.869617,0.394245,-0.036869,0.119404,0.387978,0.078098,0.024482,0.014576,0.888992,0.580318,-0.10308,0.124096,0.209844,-0.555515,-0.779786,0.085267,0.56648,0.282971,0.038727,0.061004,0.39785,0.072364,0.0123,0.020045
Madhya Pradesh,Maize,2004,Kharif,23.8143419,77.5340719,2004-07-01,2004-10-28,16,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\madhya_pradesh_2004_maize_rgb.png,datasets\test_images\2004\ndvi\madhya_pradesh_2004_maize_ndvi.png,0.21228,0.059915,0.030202,0.009332,0.753419,0.273822,-0.020038,0.108441,0.2356,0.084092,0.04695,0.010235,0.818248,0.435554,-0.046039,0.131994,0.115537,-0.455904,-0.740225,0.094054,0.49564,0.233536,0.06642,0.05001,0.240715,0.087616,0.029817,0.017033
Madhya Pradesh,Maize,2005,Kharif,23.8143419,77.5340719,2005-07-01,2005-10-28,14,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\madhya_pradesh_2005_maize_rgb.png,datasets\test_images\2005\ndvi\madhya_pradesh_2005_maize_ndvi.png,0.242833,0.043887,0.006181,0.010357,0.922069,0.405223,-0.040603,0.128008,0.272973,0.070774,0.01362,0.012603,0.930549,0.609105,-0.166895,0.132057,0.195019,-0.59486,-0.841608,0.090252,0.61048,0.29142,0.030642,0.064349,0.273852,0.067464,0.005178,0.020661
Madhya Pradesh,Rice,1998,Kharif,23.8143419,77.5340719,1998-07-01,1998-10-28,14,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\madhya_pradesh_1998_rice_rgb.png,datasets\test_images\1998\ndvi\madhya_pradesh_1998_rice_ndvi.png,0.182717,0.051775,0.017333,0.007154,0.877735,0.361244,0.057823,0.134855,0.22108,0.078368,0.026737,0.008719,0.874891,0.539749,0.099805,0.133285,-0.11011,-0.52604,-0.814151,0.097854,0.57451,0.272178,0.08259,0.068829,0.217587,0.074988,0.018405,0.014275
Madhya Pradesh,Rice,2003,Kharif,23.8143419,77.5340719,2003-07-01,2003-10-28,9,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\madhya_pradesh_2003_rice_rgb.png,datasets\test_images\2003\ndvi\madhya_pradesh_2003_rice_ndvi.png,0.34362,0.051468,0.014802,0.013842,0.869617,0.394245,-0.036869,0.119404,0.387978,0.078098,0.024482,0.014576,0.888992,0.580318,-0.10308,0.124096,0.209844,-0.555515,-0.779786,0.085267,0.56648,0.282971,0.038727,0.061004,0.39785,0.072364,0.0123,0.020045
Madhya Pradesh,Rice,2004,Kharif,23.8143419,77.5340719,2004-07-01,2004-10-28,16,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\madhya_pradesh_2004_rice_rgb.png,datasets\test_images\2004\ndvi\madhya_pradesh_2004_rice_ndvi.png,0.21228,0.059915,0.030202,0.009332,0.753419,0.273822,-0.020038,0.108441,0.2356,0.084092,0.04695,0.010235,0.818248,0.435554,-0.046039,0.131994,0.115537,-0.455904,-0.740225,0.094054,0.49564,0.233536,0.06642,0.05001,0.240715,0.087616,0.029817,0.017033
Madhya Pradesh,Rice,2005,Kharif,23.8143419,77.5340719,2005-07-01,2005-10-28,14,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\madhya_pradesh_2005_rice_rgb.png,datasets\test_images\2005\ndvi\madhya_pradesh_2005_rice_ndvi.png,0.242833,0.043887,0.006181,0.010357,0.922069,0.405223,-0.040603,0.128008,0.272973,0.070774,0.01362,0.012603,0.930549,0.609105,-0.166895,0.132057,0.195019,-0.59486,-0.841608,0.090252,0.61048,0.29142,0.030642,0.064349,0.273852,0.067464,0.005178,0.020661
Maharashtra,Maize,1997,Autumn,19.5670323,76.4164557,1997-07-01,1997-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\maharashtra_1997_maize_rgb.png,datasets\test_images\1997\ndvi\maharashtra_1997_maize_ndvi.png,0.197348,0.055206,0.035565,0.007563,0.682437,0.263327,-0.125349,0.104325,0.222098,0.078998,0.05014,0.010891,0.79825,0.444436,-0.284917,0.129301,0.217539,-0.451584,-0.736824,0.097938,0.433352,0.217641,0.08567,0.051663,0.225934,0.07993,0.041423,0.015163
Maharashtra,Maize,1997,Kharif,19.5670323,76.4164557,1997-07-01,1997-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\maharashtra_1997_maize_rgb.png,datasets\test_images\1997\ndvi\maharashtra_1997_maize_ndvi.png,0.197348,0.055206,0.035565,0.007563,0.682437,0.263327,-0.125349,0.104325,0.222098,0.078998,0.05014,0.010891,0.79825,0.444436,-0.284917,0.129301,0.217539,-0.451584,-0.736824,0.097938,0.433352,0.217641,0.08567,0.051663,0.225934,0.07993,0.041423,0.015163
Maharashtra,Maize,1997,Rabi,19.5670323,76.4164557,1997-11-01,1998-04-28,21,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\maharashtra_1997_maize_rgb.png,datasets\test_images\1997\ndvi\maharashtra_1997_maize_ndvi.png,0.119578,0.073591,0.04739,0.006467,0.687207,0.135045,-0.08458,0.041326,0.168335,0.100918,0.066049,0.009354,0.763449,0.231754,-0.16289,0.063824,0.079906,-0.315809,-0.707239,0.050351,0.441809,0.201327,0.114476,0.021023,0.203672,0.121447,0.057647,0.013648
Maharashtra,Maize,1997,Summer,19.5670323,76.4164557,1997-03-01,1997-06-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\maharashtra_1997_maize_rgb.png,datasets\test_images\1997\ndvi\maharashtra_1997_maize_ndvi.png,0.129739,0.086153,0.0596,0.008176,0.518072,0.08179,0.024554,0.027107,0.182209,0.114165,0.07918,0.012619,0.624692,0.139435,0.037666,0.038498,-0.118745,-0.222299,-0.587947,0.031876,0.373595,0.180637,0.115109,0.023674,0.229921,0.136202,0.080198,0.016872
Maharashtra,Maize,1998,Kharif,19.5670323,76.4164557,1998-07-01,1998-10-28,9,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\maharashtra_1998_maize_rgb.png,datasets\test_images\1998\ndvi\maharashtra_1998_maize_ndvi.png,0.236287,0.055096,0.030862,0.009771,0.74173,0.333048,-0.134267,0.107403,0.273275,0.082533,0.044612,0.012267,0.834526,0.518379,-0.24922,0.123676,0.277474,-0.497379,-0.754807,0.097417,0.496465,0.252219,0.06323,0.051637,0.27465,0.077363,0.036362,0.015779
Maharashtra,Maize,1998,Rabi,19.5670323,76.4164557,1998-11-01,1999-04-28,32,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\maharashtra_1998_maize_rgb.png,datasets\test_images\1998\ndvi\maharashtra_1998_maize_ndvi.png,0.111108,0.06386,0.039662,0.007417,0.556148,0.193431,-0.12086,0.052752,0.157775,0.086439,0.050938,0.010119,0.713265,0.346807,-0.23385,0.089114,0.295721,-0.41478,-0.670501,0.066073,0.373512,0.209049,0.06004,0.019689,0.193937,0.099183,0.041862,0.017663
Maharashtra,Maize,1998,Summer,19.5670323,76.4164557,1998-03-01,1998-06-28,21,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\maharashtra_1998_maize_rgb.png,datasets\test_images\1998\ndvi\maharashtra_1998_maize_ndvi.png,0.126315,0.078071,0.054375,0.006654,0.648412,0.106805,-0.009869,0.030746,0.169779,0.105146,0.073955,0.010216,0.74139,0.184478,-0.019361,0.045381,-0.064397,-0.285335,-0.694177,0.040659,0.435003,0.189466,0.116443,0.020591,0.206175,0.129034,0.06147,0.014151
Maharashtra,Maize,2003,Kharif,19.5670323,76.4164557,2003-07-01,2003-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\maharashtra_2003_maize_rgb.png,datasets\test_images\2003\ndvi\maharashtra_2003_maize_ndvi.png,0.198723,0.04284,0.014431,0.008039,0.812562,0.369848,-0.111148,0.13789,0.212857,0.063832,0.019257,0.009406,0.876514,0.586502,-0.259011,0.147197,0.270891,-0.587246,-0.79296,0.103893,0.517558,0.259958,0.054403,0.066825,0.22086,0.063373,0.015614,0.016206
Maharashtra,Maize,2003,Rabi,19.5670323,76.4164557,2003-11-01,2004-04-28,18,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\maharashtra_2003_maize_rgb.png,datasets\test_images\2003\ndvi\maharashtra_2003_maize_ndvi.png,0.109237,0.066574,0.043705,0.00747,0.560612,0.151835,-0.019227,0.063416,0.144437,0.087997,0.058142,0.010229,0.72384,0.267539,-0.039236,0.101474,0.004266,-0.357368,-0.674496,0.0728,0.384292,0.196503,0.10635,0.022474,0.187117,0.107342,0.050484,0.017362
Maharashtra,Maize,2004,Kharif,19.5670323,76.4164557,2004-07-01,2004-10-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\maharashtra_2004_maize_rgb.png,datasets\test_images\2004\ndvi\maharashtra_2004_maize_ndvi.png,0.829022,0.053618,0.02902,0.01517,0.809953,0.341633,-0.128817,0.114107,0.393574,0.076824,0.040323,0.016001,0.84434,0.53623,-0.261287,0.124666,0.199955,-0.513325,-0.772901,0.093215,0.547918,0.248323,0.084927,0.05709,0.407118,0.071975,0.02836,0.018765
Maharashtra,Maize,2004,Rabi,19.5670323,76.4164557,2004-11-01,2005-04-28,34,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\maharashtra_2004_maize_rgb.png,datasets\test_images\2004\ndvi\maharashtra_2004_maize_ndvi.png,0.110805,0.062776,0.037683,0.007572,0.513767,0.186977,-0.030992,0.066459,0.144327,0.084364,0.048958,0.010896,0.73276,0.32414,-0.07736,0.101951,0.029704,-0.401578,-0.717065,0.071493,0.328495,0.203937,0.108,0.024602,0.180284,0.10103,0.045149,0.017215
Maharashtra,Maize,2004,Summer,19.5670323,76.4164557,2004-03-01,2004-06-28,12,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\maharashtra_2004_maize_rgb.png,datasets\test_images\2004\ndvi\maharashtra_2004_maize_ndvi.png,0.136889,0.079373,0.054141,0.007538,0.531152,0.086046,0.025496,0.028286,0.167414,0.103408,0.069528,0.011278,0.676973,0.153737,0.045587,0.042717,-0.12032,-0.259696,-0.615566,0.037262,0.397149,0.174619,0.112262,0.023391,0.231998,0.128784,0.06917,0.015772
Maharashtra,Maize,2005,Kharif,19.5670323,76.4164557,2005-07-01,2005-10-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\maharashtra_2005_maize_rgb.png,datasets\test_images\2005\ndvi\maharashtra_2005_maize_ndvi.png,0.11383,0.049102,0.027287,0.007633,0.812019,0.305246,-0.103672,0.09847,0.138003,0.073594,0.048902,0.010128,0.871847,0.513368,-0.395205,0.12238,0.444575,-0.511919,-0.782242,0.093625,0.524295,0.232699,0.031247,0.045902,0.154585,0.07185,0.034575,0.014392
Maharashtra,Maize,2005,Rabi,19.5670323,76.4164557,2005-11-01,2006-04-28,28,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\maharashtra_2005_maize_rgb.png,datasets\test_images\2005\ndvi\maharashtra_2005_maize_ndvi.png,0.10745,0.068144,0.042289,0.008446,0.629375,0.194524,-0.059746,0.064041,0.149828,0.092963,0.057235,0.01138,0.786511,0.324411,-0.174367,0.099672,0.203496,-0.412963,-0.720299,0.066639,0.4061,0.226826,0.056465,0.023835,0.205873,0.113552,0.04618,0.020192
Maharashtra,Maize,2005,Summer,19.5670323,76.4164557,2005-03-01,2005-06-28,17,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\maharashtra_2005_maize_rgb.png,datasets\test_images\2005\ndvi\maharashtra_2005_maize_ndvi.png,0.12186,0.077354,0.054237,0.007051,0.489397,0.089477,-0.018273,0.029195,0.150281,0.099021,0.068441,0.010233,0.638606,0.162506,-0.035582,0.04732,-0.06954,-0.261354,-0.606856,0.03763,0.355528,0.16941,0.1113,0.018424,0.189428,0.121863,0.068317,0.014621
Maharashtra,Rice,1997,Kharif,19.5670323,76.4164557,1997-07-01,1997-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\maharashtra_1997_rice_rgb.png,datasets\test_images\1997\ndvi\maharashtra_1997_rice_ndvi.png,0.197348,0.055206,0.035565,0.007563,0.682437,0.263327,-0.125349,0.104325,0.222098,0.078998,0.05014,0.010891,0.79825,0.444436,-0.284917,0.129301,0.217539,-0.451584,-0.736824,0.097938,0.433352,0.217641,0.08567,0.051663,0.225934,0.07993,0.041423,0.015163
Maharashtra,Rice,1997,Summer,19.5670323,76.4164557,1997-03-01,1997-06-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\maharashtra_1997_rice_rgb.png,datasets\test_images\1997\ndvi\maharashtra_1997_rice_ndvi.png,0.129739,0.086153,0.0596,0.008176,0.518072,0.08179,0.024554,0.027107,0.182209,0.114165,0.07918,0.012619,0.624692,0.139435,0.037666,0.038498,-0.118745,-0.222299,-0.587947,0.031876,0.373595,0.180637,0.115109,0.023674,0.229921,0.136202,0.080198,0.016872
Maharashtra,Rice,1998,Kharif,19.5670323,76.4164557,1998-07-01,1998-10-28,9,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\maharashtra_1998_rice_rgb.png,datasets\test_images\1998\ndvi\maharashtra_1998_rice_ndvi.png,0.236287,0.055096,0.030862,0.009771,0.74173,0.333048,-0.134267,0.107403,0.273275,0.082533,0.044612,0.012267,0.834526,0.518379,-0.24922,0.123676,0.277474,-0.497379,-0.754807,0.097417,0.496465,0.252219,0.06323,0.051637,0.27465,0.077363,0.036362,0.015779
Maharashtra,Rice,1998,Summer,19.5670323,76.4164557,1998-03-01,1998-06-28,21,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\maharashtra_1998_rice_rgb.png,datasets\test_images\1998\ndvi\maharashtra_1998_rice_ndvi.png,0.126315,0.078071,0.054375,0.006654,0.648412,0.106805,-0.009869,0.030746,0.169779,0.105146,0.073955,0.010216,0.74139,0.184478,-0.019361,0.045381,-0.064397,-0.285335,-0.694177,0.040659,0.435003,0.189466,0.116443,0.020591,0.206175,0.129034,0.06147,0.014151
Maharashtra,Rice,2003,Kharif,19.5670323,76.4164557,2003-07-01,2003-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\maharashtra_2003_rice_rgb.png,datasets\test_images\2003\ndvi\maharashtra_2003_rice_ndvi.png,0.198723,0.04284,0.014431,0.008039,0.812562,0.369848,-0.111148,0.13789,0.212857,0.063832,0.019257,0.009406,0.876514,0.586502,-0.259011,0.147197,0.270891,-0.587246,-0.79296,0.103893,0.517558,0.259958,0.054403,0.066825,0.22086,0.063373,0.015614,0.016206
Maharashtra,Rice,2003,Summer,19.5670323,76.4164557,2003-03-01,2003-06-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\maharashtra_2003_rice_rgb.png,datasets\test_images\2003\ndvi\maharashtra_2003_rice_ndvi.png,0.129477,0.081302,0.054458,0.006974,0.467348,0.102086,-0.010056,0.033093,0.17081,0.105668,0.077186,0.0105,0.622908,0.172209,-0.019779,0.049145,-0.009887,-0.290904,-0.587073,0.038634,0.341007,0.194104,0.116236,0.02266,0.244386,0.136372,0.075866,0.015767
Maharashtra,Rice,2004,Kharif,19.5670323,76.4164557,2004-07-01,2004-10-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\maharashtra_2004_rice_rgb.png,datasets\test_images\2004\ndvi\maharashtra_2004_rice_ndvi.png,0.829022,0.053618,0.02902,0.01517,0.809953,0.341633,-0.128817,0.114107,0.393574,0.076824,0.040323,0.016001,0.84434,0.53623,-0.261287,0.124666,0.199955,-0.513325,-0.772901,0.093215,0.547918,0.248323,0.084927,0.05709,0.407118,0.071975,0.02836,0.018765
Maharashtra,Rice,2004,Summer,19.5670323,76.4164557,2004-03-01,2004-06-28,12,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\maharashtra_2004_rice_rgb.png,datasets\test_images\2004\ndvi\maharashtra_2004_rice_ndvi.png,0.136889,0.079373,0.054141,0.007538,0.531152,0.086046,0.025496,0.028286,0.167414,0.103408,0.069528,0.011278,0.676973,0.153737,0.045587,0.042717,-0.12032,-0.259696,-0.615566,0.037262,0.397149,0.174619,0.112262,0.023391,0.231998,0.128784,0.06917,0.015772
Maharashtra,Rice,2005,Kharif,19.5670323,76.4164557,2005-07-01,2005-10-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\maharashtra_2005_rice_rgb.png,datasets\test_images\2005\ndvi\maharashtra_2005_rice_ndvi.png,0.11383,0.049102,0.027287,0.007633,0.812019,0.305246,-0.103672,0.09847,0.138003,0.073594,0.048902,0.010128,0.871847,0.513368,-0.395205,0.12238,0.444575,-0.511919,-0.782242,0.093625,0.524295,0.232699,0.031247,0.045902,0.154585,0.07185,0.034575,0.014392
Maharashtra,Rice,2005,Summer,19.5670323,76.4164557,2005-03-01,2005-06-28,17,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\maharashtra_2005_rice_rgb.png,datasets\test_images\2005\ndvi\maharashtra_2005_rice_ndvi.png,0.12186,0.077354,0.054237,0.007051,0.489397,0.089477,-0.018273,0.029195,0.150281,0.099021,0.068441,0.010233,0.638606,0.162506,-0.035582,0.04732,-0.06954,-0.261354,-0.606856,0.03763,0.355528,0.16941,0.1113,0.018424,0.189428,0.121863,0.068317,0.014621
Manipur,Maize,1997,Kharif,24.7208818,93.9229386,1997-07-01,1997-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\manipur_1997_maize_rgb.png,datasets\test_images\1997\ndvi\manipur_1997_maize_ndvi.png,0.16993,0.041142,0.014198,0.011652,0.737635,0.355636,-0.093966,0.092994,0.2004,0.068313,0.019615,0.014463,0.870413,0.599037,-0.385092,0.114487,0.44089,-0.55829,-0.809566,0.095291,0.509032,0.246238,0.03188,0.049854,0.223775,0.060525,0.013648,0.017461
Manipur,Maize,2002,Kharif,24.7208818,93.9229386,2002-07-01,2002-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2002\rgb\manipur_2002_maize_rgb.png,datasets\test_images\2002\ndvi\manipur_2002_maize_ndvi.png,0.241237,0.056266,0.016893,0.019076,0.83252,0.353873,-0.112322,0.15196,0.270085,0.078703,0.0255,0.021268,0.865944,0.537664,-0.327645,0.208502,0.358165,-0.485999,-0.776967,0.185017,0.520335,0.245379,0.027851,0.074176,0.273248,0.068339,0.01351,0.025178
Manipur,Maize,2003,Kharif,24.7208818,93.9229386,2003-07-01,2003-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\manipur_2003_maize_rgb.png,datasets\test_images\2003\ndvi\manipur_2003_maize_ndvi.png,0.264585,0.053104,0.021347,0.016255,0.735777,0.364402,-0.006358,0.099907,0.272835,0.076605,0.0321,0.019382,0.835776,0.573627,-0.018034,0.109093,0.031587,-0.528304,-0.756689,0.092245,0.507218,0.253208,0.058775,0.063134,0.280535,0.067564,0.01901,0.021483
Manipur,Maize,2004,Kharif,24.7208818,93.9229386,2004-07-01,2004-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\manipur_2004_maize_rgb.png,datasets\test_images\2004\ndvi\manipur_2004_maize_ndvi.png,1.602213,0.044462,0.003582,0.027386,0.795398,0.353625,-0.107266,0.103007,0.39389,0.072111,0.013428,0.022634,0.95124,0.580592,-0.302349,0.130326,0.254168,-0.557732,-0.849798,0.102782,0.566507,0.255845,0.03012,0.054766,0.383083,0.067477,0.003802,0.025132
Manipur,Maize,2005,Kharif,24.7208818,93.9229386,2005-07-01,2005-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\manipur_2005_maize_rgb.png,datasets\test_images\2005\ndvi\manipur_2005_maize_ndvi.png,0.201335,0.043121,0.01307,0.012128,0.850761,0.431095,0.044925,0.098291,0.255373,0.071571,0.027865,0.01514,0.899081,0.659289,0.074443,0.105536,-0.013006,-0.586431,-0.817146,0.091154,0.552015,0.281237,0.075646,0.054307,0.257985,0.056491,0.018487,0.017921
Manipur,Rice,1997,Kharif,24.7208818,93.9229386,1997-07-01,1997-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\manipur_1997_rice_rgb.png,datasets\test_images\1997\ndvi\manipur_1997_rice_ndvi.png,0.16993,0.041142,0.014198,0.011652,0.737635,0.355636,-0.093966,0.092994,0.2004,0.068313,0.019615,0.014463,0.870413,0.599037,-0.385092,0.114487,0.44089,-0.55829,-0.809566,0.095291,0.509032,0.246238,0.03188,0.049854,0.223775,0.060525,0.013648,0.017461
Manipur,Rice,2002,Kharif,24.7208818,93.9229386,2002-07-01,2002-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2002\rgb\manipur_2002_rice_rgb.png,datasets\test_images\2002\ndvi\manipur_2002_rice_ndvi.png,0.241237,0.056266,0.016893,0.019076,0.83252,0.353873,-0.112322,0.15196,0.270085,0.078703,0.0255,0.021268,0.865944,0.537664,-0.327645,0.208502,0.358165,-0.485999,-0.776967,0.185017,0.520335,0.245379,0.027851,0.074176,0.273248,0.068339,0.01351,0.025178
Manipur,Rice,2003,Kharif,24.7208818,93.9229386,2003-07-01,2003-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\manipur_2003_rice_rgb.png,datasets\test_images\2003\ndvi\manipur_2003_rice_ndvi.png,0.264585,0.053104,0.021347,0.016255,0.735777,0.364402,-0.006358,0.099907,0.272835,0.076605,0.0321,0.019382,0.835776,0.573627,-0.018034,0.109093,0.031587,-0.528304,-0.756689,0.092245,0.507218,0.253208,0.058775,0.063134,0.280535,0.067564,0.01901,0.021483
Manipur,Rice,2004,Kharif,24.7208818,93.9229386,2004-07-01,2004-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\manipur_2004_rice_rgb.png,datasets\test_images\2004\ndvi\manipur_2004_rice_ndvi.png,1.602213,0.044462,0.003582,0.027386,0.795398,0.353625,-0.107266,0.103007,0.39389,0.072111,0.013428,0.022634,0.95124,0.580592,-0.302349,0.130326,0.254168,-0.557732,-0.849798,0.102782,0.566507,0.255845,0.03012,0.054766,0.383083,0.067477,0.003802,0.025132
Manipur,Rice,2005,Kharif,24.7208818,93.9229386,2005-07-01,2005-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\manipur_2005_rice_rgb.png,datasets\test_images\2005\ndvi\manipur_2005_rice_ndvi.png,0.201335,0.043121,0.01307,0.012128,0.850761,0.431095,0.044925,0.098291,0.255373,0.071571,0.027865,0.01514,0.899081,0.659289,0.074443,0.105536,-0.013006,-0.586431,-0.817146,0.091154,0.552015,0.281237,0.075646,0.054307,0.257985,0.056491,0.018487,0.017921
Meghalaya,Maize,1997,Kharif,25.5379432,91.2999102,1997-07-01,1997-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\meghalaya_1997_maize_rgb.png,datasets\test_images\1997\ndvi\meghalaya_1997_maize_ndvi.png,0.150983,0.038644,0.007625,0.012295,0.89705,0.518592,0.06332,0.119848,0.186513,0.063875,0.01351,0.01831,0.936466,0.732439,0.160904,0.095281,-0.09981,-0.674908,-0.839016,0.076756,0.593843,0.333615,0.063175,0.077824,0.19688,0.051077,0.005397,0.020669
Meghalaya,Maize,1998,Kharif,25.5379432,91.2999102,1998-07-01,1998-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\meghalaya_1998_maize_rgb.png,datasets\test_images\1998\ndvi\meghalaya_1998_maize_ndvi.png,0.251522,0.045424,0.009137,0.014557,0.805941,0.463664,0.107406,0.099525,0.28598,0.067776,0.01637,0.019426,0.848924,0.679548,0.173127,0.086599,-0.252875,-0.63029,-0.79387,0.070954,0.494155,0.301354,0.061387,0.064065,0.289555,0.05756,0.008532,0.021957
Meghalaya,Maize,1999,Kharif,25.5379432,91.2999102,1999-07-01,1999-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1999\rgb\meghalaya_1999_maize_rgb.png,datasets\test_images\1999\ndvi\meghalaya_1999_maize_ndvi.png,0.27652,0.035626,-0.059255,0.017688,6.935049,0.451205,-1494.705882,6.382949,0.548137,0.0598,-0.020095,0.023674,1.026429,0.729643,-0.310414,0.092452,0.390312,-0.676265,-1.518916,0.077257,0.87107,0.305554,0.055173,0.070768,0.454555,0.04874,-0.00343,0.023586
Meghalaya,Maize,2000,Kharif,25.5379432,91.2999102,2000-07-01,2000-10-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2000\rgb\meghalaya_2000_maize_rgb.png,datasets\test_images\2000\ndvi\meghalaya_2000_maize_ndvi.png,0.096918,0.02557,0.00658,0.007715,0.767482,0.385941,0.071749,0.071937,0.142018,0.044709,0.011736,0.012359,0.915153,0.713121,0.153742,0.093687,-0.223181,-0.68723,-0.851901,0.063738,0.480295,0.241337,0.068029,0.042291,0.174083,0.04097,0.008862,0.016304
Meghalaya,Maize,2004,Kharif,25.5379432,91.2999102,2004-07-01,2004-10-28,5,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\meghalaya_2004_maize_rgb.png,datasets\test_images\2004\ndvi\meghalaya_2004_maize_ndvi.png,0.209942,0.033105,0.001465,0.012316,0.795297,0.443045,0.014538,0.08105,0.258563,0.053539,0.007323,0.016442,1.000702,0.719836,0.05777,0.089995,-0.038104,-0.677684,-0.853189,0.069627,0.504261,0.278184,0.048655,0.049918,0.240797,0.045852,-2e-05,0.018964
Meghalaya,Maize,2005,Kharif,25.5379432,91.2999102,2005-07-01,2005-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\meghalaya_2005_maize_rgb.png,datasets\test_images\2005\ndvi\meghalaya_2005_maize_ndvi.png,0.13924,0.027991,0.00086,0.011318,0.781237,0.43551,0.07776,0.09793,0.158847,0.047542,0.005865,0.01668,1.078615,0.749979,0.163988,0.099059,-0.21299,-0.696231,-0.868071,0.072875,0.48805,0.26524,0.055063,0.064129,0.185302,0.038855,-0.00211,0.019919
